datetime,Global_active_power,hour,day_of_week,is_weekend,rolling_mean,rolling_std,z_score,anomaly,anomaly_type
2007-02-06 21:00:00,2.77906666666667,21,1,0,0.8775486111111109,0.5586343721407716,3.403868702651886,True,High Consumption
2007-02-09 22:00:00,3.83576666666667,22,4,0,1.0570652777777776,0.7172756459805556,3.8739658936701433,True,High Consumption
2007-02-10 19:00:00,4.71146666666667,19,5,1,1.6094236111111115,1.0184761266369387,3.0457690410463196,True,High Consumption
2007-02-13 21:00:00,3.5453,21,1,0,0.9231763888888885,0.6933949117358527,3.78157319405021,True,High Consumption
2007-02-15 19:00:00,4.1108,19,3,0,1.1576555555555557,0.8259666154408796,3.575379911533268,True,High Consumption
2007-02-17 22:00:00,3.84826666666667,22,5,1,1.278169444444444,0.8481536449837304,3.030225994338003,True,High Consumption
2007-02-22 21:00:00,6.36386666666667,21,3,0,2.120634722222222,1.127948431063261,3.7619024306320132,True,High Consumption
2007-02-25 14:00:00,1.2028,14,6,1,0.33503055555555555,0.14125483324353166,6.14329028266494,True,High Consumption
2007-02-27 09:00:00,1.11213333333333,9,1,0,0.35687222222222226,0.18997090386589202,3.9756673034744128,True,High Consumption
2007-02-27 20:00:00,1.2159,20,1,0,0.35932916666666653,0.21401615278615174,4.00236534570936,True,High Consumption
2007-02-28 07:00:00,1.2055,7,2,0,0.3643083333333332,0.24826930684200677,3.3882225610835697,True,High Consumption
2007-02-28 18:00:00,1.25003333333333,18,2,0,0.3617916666666667,0.26255918187241367,3.3830150609560086,True,High Consumption
2007-03-01 05:00:00,1.169,5,3,0,0.36156527777777764,0.2679120981158398,3.0138046318203364,True,High Consumption
2007-03-01 16:00:00,1.24373333333333,16,3,0,0.35964305555555537,0.2631082568619022,3.3601768653038038,True,High Consumption
2007-03-03 19:00:00,1.53856666666667,19,5,1,0.3708777777777778,0.19198090602186585,6.0823178361076025,True,High Consumption
2007-03-03 20:00:00,1.81356666666667,20,5,1,0.4242916666666668,0.3042936134928964,4.5655739667123685,True,High Consumption
2007-03-04 16:00:00,3.3447,16,6,1,0.6364430555555559,0.548970369876937,4.933339016186895,True,High Consumption
2007-03-04 17:00:00,4.08716666666667,17,6,1,0.7626458333333336,0.7740657324453378,4.294881809107993,True,High Consumption
2007-03-04 18:00:00,4.10613333333333,18,6,1,0.9213597222222227,1.0213826002221873,3.1181005143599516,True,High Consumption
2007-03-04 19:00:00,5.43213333333333,19,6,1,1.0769958333333336,1.2023982111975478,3.6220425641372396,True,High Consumption
2007-03-07 19:00:00,4.85256666666667,19,2,0,1.286301388888889,0.7761318631103756,4.594921877689504,True,High Consumption
2007-03-10 10:00:00,3.11226666666667,10,5,1,0.8042444444444445,0.574886813868665,4.014741974495003,True,High Consumption
2007-03-11 19:00:00,4.6315,19,6,1,2.4381750000000006,0.6845732221240194,3.2039304622444753,True,High Consumption
2007-03-14 19:00:00,3.70646666666667,19,2,0,1.121129166666667,0.796183783757314,3.2471617140949505,True,High Consumption
2007-03-17 20:00:00,4.12983333333333,20,5,1,1.2978250000000011,0.7225992860754236,3.919196140802344,True,High Consumption
2007-03-19 20:00:00,4.10206666666667,20,0,0,1.3779388888888888,0.8763856723123987,3.1083664005939284,True,High Consumption
2007-03-20 21:00:00,5.2927,21,1,0,1.3259763888888887,1.0543830246886585,3.7621277261006902,True,High Consumption
2007-03-24 19:00:00,5.01586666666667,19,5,1,1.5361541666666667,0.9539644982614547,3.6476331208777464,True,High Consumption
2007-03-27 20:00:00,2.87466666666667,20,1,0,0.699822222222222,0.5637659379725194,3.8577081337440786,True,High Consumption
2007-03-27 21:00:00,2.90333333333333,21,1,0,0.729361111111111,0.6550887302563345,3.3185920041267534,True,High Consumption
2007-03-31 10:00:00,5.16106666666667,10,5,1,1.4124736111111107,0.8861391212013978,4.23025342846092,True,High Consumption
2007-04-03 19:00:00,4.56563333333333,19,1,0,1.1618125,1.0688585526107408,3.1845381458747055,True,High Consumption
2007-04-05 21:00:00,4.75263333333333,21,3,0,1.2267083333333333,1.1677552315434507,3.0194041565882737,True,High Consumption
2007-04-07 21:00:00,3.29703333333333,21,5,1,0.9128263888888891,0.7699511200357856,3.096569226801863,True,High Consumption
2007-04-09 15:00:00,1.18196666666667,15,0,0,0.3702527777777777,0.19810355095292465,4.097422206640707,True,High Consumption
2007-04-09 17:00:00,1.43626666666667,17,0,0,0.4244277777777777,0.2867464271693039,3.528688740353412,True,High Consumption
2007-04-09 19:00:00,2.41473333333333,19,0,0,0.49953333333333344,0.3655518172723374,5.239202513861847,True,High Consumption
2007-04-10 23:00:00,1.8182,23,1,0,0.4768805555555556,0.2997033236621972,4.475490722139197,True,High Consumption
2007-04-12 21:00:00,1.01553333333333,21,3,0,0.36150416666666674,0.18414421000536482,3.5517226778273887,True,High Consumption
2007-04-13 22:00:00,1.06216666666667,22,4,0,0.35990972222222223,0.14931729225411425,4.703118666586307,True,High Consumption
2007-04-14 10:00:00,0.944466666666667,10,5,1,0.3625708333333335,0.18391335082016508,3.163967328844578,True,High Consumption
2007-04-14 23:00:00,1.15523333333333,23,5,1,0.3503166666666668,0.14983966729046547,5.371853002758778,True,High Consumption
2007-04-15 15:00:00,1.68906666666667,15,6,1,0.3977902777777776,0.22170964811125654,5.824177702185133,True,High Consumption
2007-04-15 22:00:00,1.78783333333333,22,6,1,0.4650194444444444,0.35606516622753437,3.7150892992536515,True,High Consumption
2007-04-16 21:00:00,2.90346666666667,21,0,0,0.5453624999999999,0.4582738004353466,5.145622910204644,True,High Consumption
2007-04-20 21:00:00,2.88426666666667,21,4,0,0.4490291666666664,0.377537655838571,6.450316842146394,True,High Consumption
2007-04-25 22:00:00,2.80053333333333,22,2,0,0.8014624999999999,0.6646674995497569,3.007625368605344,True,High Consumption
2007-04-27 21:00:00,3.10333333333333,21,4,0,0.6271305555555556,0.453976781090975,5.454470098288031,True,High Consumption
2007-05-01 21:00:00,3.45216666666667,21,1,0,1.0256347222222217,0.7466565965598834,3.249863398548084,True,High Consumption
2007-05-04 20:00:00,3.15606666666667,20,4,0,0.635165277777778,0.6080892122032618,4.145611101626068,True,High Consumption
2007-05-05 14:00:00,3.23503333333333,14,5,1,0.8010500000000005,0.772083053215649,3.152489001275227,True,High Consumption
2007-05-08 12:00:00,4.71913333333333,12,1,0,0.9235875000000004,0.608947455814731,6.232961148109475,True,High Consumption
2007-05-11 21:00:00,2.17513333333333,21,4,0,0.6047291666666667,0.4632054388507498,3.390297338828671,True,High Consumption
2007-05-12 14:00:00,2.61086666666667,14,5,1,0.7201180555555556,0.5180540219512055,3.6497132171463003,True,High Consumption
2007-05-14 18:00:00,2.8374,18,0,0,0.7684097222222223,0.5914443684848781,3.498199303305527,True,High Consumption
2007-05-14 21:00:00,3.56123333333333,21,0,0,0.8556138888888883,0.7486693707874185,3.6139042814036677,True,High Consumption
2007-05-16 08:00:00,2.18136666666667,8,2,0,0.6691736111111108,0.43380055892716346,3.4859177205658267,True,High Consumption
2007-05-16 12:00:00,2.8142,12,2,0,0.7718847222222222,0.5936939793845005,3.440013455913945,True,High Consumption
2007-05-18 20:00:00,3.98566666666667,20,4,0,1.0036569444444448,0.6183417923152098,4.822591258237479,True,High Consumption
2007-05-20 18:00:00,2.4479,18,6,1,0.8663777777777772,0.5044812445982149,3.1349475112435514,True,High Consumption
2007-05-20 19:00:00,3.15956666666667,19,6,1,0.9026277777777773,0.582981156685115,3.871375366095977,True,High Consumption
2007-05-20 21:00:00,4.09726666666667,21,6,1,1.0843027777777774,0.8233057367854472,3.6595929729007444,True,High Consumption
2007-05-22 20:00:00,2.8976,20,1,0,0.7449069444444444,0.5410214839402769,3.9789419079579296,True,High Consumption
2007-05-25 20:00:00,3.57326666666667,20,4,0,0.993248611111111,0.8402556455347711,3.0705155856626662,True,High Consumption
2007-05-25 21:00:00,4.47473333333333,21,4,0,1.0763791666666667,0.986588900177219,3.44454936200501,True,High Consumption
2007-05-27 14:00:00,3.85683333333333,14,6,1,1.0322625,0.648228459258391,4.357369370306256,True,High Consumption
2007-05-27 15:00:00,3.74743333333333,15,6,1,1.1249791666666666,0.8616779632490486,3.0434272181899837,True,High Consumption
2007-05-29 21:00:00,2.48023333333333,21,1,0,0.7199208333333331,0.49359671786313736,3.5662970119021127,True,High Consumption
2007-06-02 09:00:00,2.4007,9,5,1,0.6275281779661015,0.3918987210930707,4.524566492812805,True,High Consumption
2007-06-02 17:00:00,2.6615,17,5,1,0.8216379001883239,0.5762291967469074,3.192934530562818,True,High Consumption
2007-06-02 19:00:00,3.1521,19,5,1,0.9868712335216573,0.6982853987257799,3.1007790946644707,True,High Consumption
2007-06-08 09:00:00,1.955,9,4,0,0.6601374999999998,0.42616299985527634,3.038420746145798,True,High Consumption
2007-06-08 10:00:00,3.12126666666667,10,4,0,0.6894874999999998,0.4883197253693308,4.979891330065446,True,High Consumption
2007-06-12 18:00:00,2.0773,18,1,0,0.4571875000000001,0.3048149172831011,5.31506959843208,True,High Consumption
2007-06-14 19:00:00,3.23296666666667,19,3,0,0.6258611111111111,0.5692226674906575,4.580115488107031,True,High Consumption
2007-06-16 10:00:00,2.19513333333333,10,5,1,0.5722111111111109,0.478731755159129,3.390045061211293,True,High Consumption
2007-06-20 21:00:00,3.2391,21,2,0,0.6671083333333336,0.5860124558246524,4.388970987054005,True,High Consumption
2007-06-21 22:00:00,2.16686666666667,22,3,0,0.5065708333333334,0.4950516579996084,3.353782997197133,True,High Consumption
2007-06-23 17:00:00,1.21666666666667,17,5,1,0.28254583333333344,0.1842773662481362,5.069102366459419,True,High Consumption
2007-06-24 15:00:00,1.21073333333333,15,6,1,0.3484597222222223,0.27565666315185117,3.128070989657546,True,High Consumption
2007-06-25 07:00:00,1.55713333333333,7,0,0,0.47966805555555525,0.34606887846977313,3.113441701380508,True,High Consumption
2007-06-25 21:00:00,3.56833333333333,21,0,0,0.5174652777777778,0.40677462293353367,7.500143528014674,True,High Consumption
2007-06-26 22:00:00,3.5618,22,1,0,0.6178263888888887,0.6052477592245119,4.864080149397244,True,High Consumption
2007-06-27 21:00:00,4.59796666666667,21,2,0,0.9853333333333328,1.0433729509077698,3.462456382629264,True,High Consumption
2007-06-29 21:00:00,3.11996666666667,21,4,0,0.8127056026365344,0.6566553026123487,3.513656335144543,True,High Consumption
2007-07-02 20:00:00,2.0822,20,0,0,0.4198944444444443,0.3235082220380873,5.138371893867503,True,High Consumption
2007-07-02 21:00:00,2.6667,21,0,0,0.48135694444444416,0.46833073643914913,4.666238804165057,True,High Consumption
2007-07-02 22:00:00,3.10566666666667,22,0,0,0.5548152777777776,0.6431078813473862,3.9664439868853116,True,High Consumption
2007-07-03 22:00:00,3.94863333333333,22,1,0,0.6975430555555557,0.7113152561086146,4.570533599354359,True,High Consumption
2007-07-05 20:00:00,2.0064,20,3,0,0.5507361111111114,0.48413569832029646,3.0067270270283695,True,High Consumption
2007-07-05 22:00:00,2.70363333333333,22,3,0,0.6443305555555557,0.6000124746623188,3.4320999391499813,True,High Consumption
2007-07-06 21:00:00,4.27223333333333,21,4,0,0.7100430555555555,0.7318277869859455,4.8675253128181435,True,High Consumption
2007-07-09 22:00:00,2.6201,22,0,0,0.7420805555555557,0.5332706230266673,3.521700546310667,True,High Consumption
2007-07-10 22:00:00,3.25283333333333,22,1,0,0.6680638888888891,0.683281047198402,3.7828788827709285,True,High Consumption
2007-07-12 19:00:00,2.15243333333333,19,3,0,0.40679583333333347,0.3007473300827957,5.804332492392943,True,High Consumption
2007-07-12 20:00:00,2.0498,20,3,0,0.4703347222222222,0.4654111498490139,3.393698836588206,True,High Consumption
2007-07-12 21:00:00,2.85886666666667,21,3,0,0.5462388888888888,0.5625922790365673,4.110663910528828,True,High Consumption
2007-07-14 10:00:00,1.79136666666667,10,5,1,0.46710694444444445,0.31374621763474714,4.220799001834931,True,High Consumption
2007-07-14 11:00:00,1.81193333333333,11,5,1,0.509288888888889,0.41060542723642135,3.1724968985721542,True,High Consumption
2007-07-14 19:00:00,3.7519,19,5,1,0.7526736111111109,0.504305451682824,5.947241654597879,True,High Consumption
2007-07-15 21:00:00,1.81923333333333,21,6,1,0.6187052524856095,0.39980881765872844,3.002755386632006,True,High Consumption
2007-07-17 08:00:00,2.01486666666667,8,1,0,0.560201388888889,0.3654791881277321,3.980158994085832,True,High Consumption
2007-07-18 07:00:00,1.9317,7,2,0,0.5026861111111113,0.45816898501811104,3.1189668781975732,True,High Consumption
2007-07-19 20:00:00,1.505,20,3,0,0.3816208333333335,0.26619378267264804,4.220155540026803,True,High Consumption
2007-07-20 18:00:00,2.81283333333333,18,4,0,0.5899763888888886,0.3659775690018131,6.073751870933459,True,High Consumption
2007-07-22 10:00:00,2.56543333333333,10,6,1,0.6648402777777781,0.4933979626662456,3.8520488517728038,True,High Consumption
2007-07-22 11:00:00,3.03323333333333,11,6,1,0.7544444444444446,0.6240214029732927,3.6517800159274576,True,High Consumption
2007-07-26 08:00:00,1.66766666666667,8,3,0,0.31815000000000004,0.21751161377177472,6.2043430383568285,True,High Consumption
2007-07-26 09:00:00,1.5946,9,3,0,0.348438888888889,0.32967224650055027,3.780000058661386,True,High Consumption
2007-07-26 19:00:00,2.47306666666667,19,3,0,0.41102361111111135,0.43006814104280516,4.794689163804676,True,High Consumption
2007-07-30 06:00:00,0.925066666666667,6,0,0,0.22162500000000007,0.15139593745944732,4.646370823887462,True,High Consumption
2007-07-30 18:00:00,1.19143333333333,18,0,0,0.23946944444444448,0.18127988367116293,5.251348741020397,True,High Consumption
2007-07-31 12:00:00,2.0913,12,1,0,0.3217708333333332,0.2965941032103912,5.966164355639392,True,High Consumption
2007-07-31 20:00:00,1.92106666666667,20,1,0,0.46544999999999986,0.4649912387102491,3.1304174046464377,True,High Consumption
2007-08-11 11:00:00,2.6036,11,5,1,0.654061111111111,0.5998714075296925,3.2499280085997277,True,High Consumption
2007-08-12 22:00:00,2.76583333333333,22,6,1,0.5992874999999999,0.5711263661124708,3.793461415694257,True,High Consumption
2007-08-12 23:00:00,4.6344,23,6,1,0.7076944444444441,0.7139819934174186,5.499726312089034,True,High Consumption
2007-08-15 10:00:00,2.82706666666667,10,2,0,0.7322930555555551,0.6957519009178722,3.010805444221684,True,High Consumption
2007-08-17 00:00:00,2.735,0,4,0,0.6656222222222222,0.6719808387872815,3.0795190254418072,True,High Consumption
2007-08-17 07:00:00,3.14446666666667,7,4,0,0.8061791666666664,0.7681549487544096,3.0440310301868383,True,High Consumption
2007-08-19 07:00:00,0.924466666666667,7,6,1,0.24197222222222223,0.20093170509582733,3.396648847024679,True,High Consumption
2007-08-19 15:00:00,2.3622,15,6,1,0.26343750000000005,0.20435968629562296,10.26994383307072,True,High Consumption
2007-08-19 16:00:00,3.69613333333333,16,6,1,0.3548194444444445,0.473471101089415,7.0570598315310455,True,High Consumption
2007-08-21 21:00:00,1.7089,21,1,0,0.41538055555555586,0.36936292207597765,3.5020284038644474,True,High Consumption
2007-08-22 18:00:00,2.36773333333333,18,2,0,0.5289013888888888,0.5103128896670177,3.6033421488614374,True,High Consumption
2007-08-22 19:00:00,3.23913333333333,19,2,0,0.6007569444444444,0.6336218900599947,4.163960289691175,True,High Consumption
2007-08-24 14:00:00,2.5673,14,4,0,0.7703624999999997,0.4902293650612475,3.665503594986599,True,High Consumption
2007-08-24 19:00:00,2.8103,19,4,0,0.8745685263653485,0.6046745538368399,3.201278210488368,True,High Consumption
2007-08-26 14:00:00,3.7632,14,6,1,0.8838097222222222,0.7514197208337612,3.8319333362489614,True,High Consumption
2007-08-27 21:00:00,2.79333333333333,21,0,0,0.6581680555555561,0.6086275712065355,3.5081639064511148,True,High Consumption
2007-08-27 23:00:00,2.99443333333333,23,0,0,0.7272416666666667,0.7079528002396384,3.2024616131177543,True,High Consumption
2007-08-30 19:00:00,2.8546,19,3,0,0.5565972222222224,0.49886688096072307,4.606444856295651,True,High Consumption
2007-08-30 22:00:00,3.06203333333333,22,3,0,0.6929916666666669,0.7184968152010849,3.2972194400105197,True,High Consumption
2007-09-04 12:00:00,2.51926666666667,12,1,0,0.6251152777777779,0.49328591467948,3.8398651421450896,True,High Consumption
2007-09-04 21:00:00,3.2361,21,1,0,1.0177541666666672,0.713500148909556,3.1091035323869742,True,High Consumption
2007-09-10 20:00:00,3.32486666666667,20,0,0,0.7174583333333339,0.7272255198623931,3.585419188571262,True,High Consumption
2007-09-10 21:00:00,3.53953333333333,21,0,0,0.7672166666666671,0.8573393886007888,3.233628016544523,True,High Consumption
2007-09-11 22:00:00,3.3426,22,1,0,0.5714763888888892,0.5794381933818954,4.782431746408408,True,High Consumption
2007-09-12 21:00:00,3.3821,21,2,0,0.8739611111111111,0.8234832452071339,3.045767966120558,True,High Consumption
2007-09-16 11:00:00,2.17336666666667,11,6,1,0.5475194444444447,0.44885905698272666,3.6221776010298763,True,High Consumption
2007-09-16 20:00:00,3.81396666666667,20,6,1,0.9008375000000005,0.6697216686505983,4.349760957467964,True,High Consumption
2007-09-17 21:00:00,5.73576666666667,21,0,0,0.8836611111111115,0.9612491213525894,5.047708702951095,True,High Consumption
2007-09-21 19:00:00,3.53376666666667,19,4,0,0.7985902777777777,0.8143548436342967,3.358703408310765,True,High Consumption
2007-09-23 20:00:00,3.28526666666667,20,6,1,0.8640875000000005,0.7132115952474465,3.3947557538329827,True,High Consumption
2007-09-26 21:00:00,4.82186666666667,21,2,0,1.2477222701149424,0.8567605897107818,4.171695616576223,True,High Consumption
2007-09-29 12:00:00,3.00173333333333,12,5,1,0.8679166666666668,0.6046490432533925,3.5290168577550145,True,High Consumption
2007-10-04 19:00:00,3.18706666666667,19,3,0,0.8946791666666667,0.6893216176374194,3.3255703017945835,True,High Consumption
2007-10-07 20:00:00,4.0393,20,6,1,1.3117583333333334,0.9001408000034856,3.0301278051790392,True,High Consumption
2007-10-09 21:00:00,3.96733333333333,21,1,0,1.1602513888888895,0.8807738589044217,3.1870631900180566,True,High Consumption
2007-10-11 20:00:00,4.31836666666667,20,3,0,0.9868013888888888,0.9278332861077887,3.590693853799447,True,High Consumption
2007-10-13 19:00:00,4.73276666666667,19,5,1,0.9765180555555558,0.7793807523900315,4.819529606796533,True,High Consumption
2007-10-13 20:00:00,5.0948,20,5,1,1.0675347222222225,1.0511043670735443,3.8314608938314834,True,High Consumption
2007-10-16 13:00:00,3.60346666666667,13,1,0,0.8645083333333337,0.7445586265253591,3.6786335363747873,True,High Consumption
2007-10-18 21:00:00,3.40176666666667,21,3,0,0.9418291666666668,0.7783921025084847,3.160280650423466,True,High Consumption
2007-10-19 11:00:00,4.32846666666667,11,4,0,1.2355402777777782,1.0059376641004911,3.07467003102482,True,High Consumption
2007-10-23 16:00:00,2.88876666666667,16,1,0,0.9196861111111106,0.6078574545204631,3.2393788065146967,True,High Consumption
2007-10-23 17:00:00,4.50836666666667,17,1,0,0.9841513888888885,0.7252530032629598,4.859290843225896,True,High Consumption
2007-10-24 19:00:00,3.7766,19,2,0,1.120932279693487,0.8197805620235921,3.2394860811911848,True,High Consumption
2007-10-25 21:00:00,4.80096666666667,21,3,0,1.2354069444444449,1.0675766988920778,3.3398628182148724,True,High Consumption
2007-10-27 08:00:00,2.86683333333333,8,5,1,0.8658138888888884,0.5489399050129399,3.645243179027534,True,High Consumption
2007-10-27 09:00:00,3.19163333333333,9,5,1,0.8904763888888884,0.623265206962929,3.692099155763257,True,High Consumption
2007-10-27 10:00:00,4.33676666666667,10,5,1,0.959641666666666,0.771896455488146,4.3751010592014135,True,High Consumption
2007-10-29 00:00:00,1.067,0,0,0,0.3556652777777778,0.18909763587021944,3.7617324983926395,True,High Consumption
2007-10-29 11:00:00,1.2306,11,0,0,0.349875,0.21032989162070603,4.187350610098905,True,High Consumption
2007-10-29 22:00:00,1.1052,22,0,0,0.34783749999999997,0.25143817870671886,3.0121221204175144,True,High Consumption
2007-10-30 13:00:00,3.35703333333333,13,1,0,0.3737347222222221,0.2581551128072373,11.556225165056937,True,High Consumption
2007-10-31 12:00:00,2.74963333333333,12,2,0,0.5947777777777777,0.6944746213346722,3.1028571662046556,True,High Consumption
2007-10-31 13:00:00,3.67363333333333,13,2,0,0.6697305555555554,0.8202499437570788,3.6621798034129407,True,High Consumption
2007-11-02 05:00:00,1.19513333333333,5,4,0,0.34383611111111123,0.2502673723702467,3.401550965911792,True,High Consumption
2007-11-02 11:00:00,2.2435,11,4,0,0.3437722222222221,0.2687005314843407,7.070055899344174,True,High Consumption
2007-11-02 12:00:00,2.65643333333333,12,4,0,0.4254583333333332,0.4711564384498556,4.735104559623747,True,High Consumption
2007-11-02 17:00:00,3.0781,17,4,0,0.7514569444444442,0.7729789231291168,3.0099695941734215,True,High Consumption
2007-11-04 07:00:00,0.9623,7,6,1,0.3543930555555555,0.1925305509301454,3.1574570451678987,True,High Consumption
2007-11-04 15:00:00,1.11096666666667,15,6,1,0.37204305555555556,0.21973736903550092,3.362758070484285,True,High Consumption
2007-11-04 17:00:00,2.50396666666667,17,6,1,0.4291944444444445,0.2743680282825223,7.562004345804426,True,High Consumption
2007-11-04 18:00:00,4.84356666666667,18,6,1,0.5218333333333336,0.5025167954988706,8.600176893675686,True,High Consumption
2007-11-06 11:00:00,3.21403333333333,11,1,0,1.237070833333334,0.5907076450855839,3.346769787808597,True,High Consumption
2007-11-07 19:00:00,4.48336666666667,19,2,0,1.0815069444444447,0.8310803126563279,4.093298409812022,True,High Consumption
2007-11-12 20:00:00,4.75983333333333,20,0,0,1.3492916666666674,0.9294640794565414,3.6693636064567547,True,High Consumption
2007-11-17 18:00:00,4.91236666666667,18,5,1,1.3923319444444446,0.9343148075781623,3.7675039437151896,True,High Consumption
2007-11-22 19:00:00,4.58306666666667,19,3,0,1.225009628060263,0.8895153276794283,3.7751536529077265,True,High Consumption
2007-11-25 19:00:00,3.1197,19,6,1,0.7562652777777776,0.5940139086905233,3.978753169992782,True,High Consumption
2007-11-25 20:00:00,3.75123333333333,20,6,1,0.8552263888888887,0.765172819163352,3.7847749840499634,True,High Consumption
2007-11-30 13:00:00,4.56323333333333,13,4,0,1.2882680555555555,0.8520913200067434,3.8434440075646554,True,High Consumption
2007-12-04 12:00:00,4.05403333333333,12,1,0,1.1039069444444438,0.8938770433325929,3.300371578947918,True,High Consumption
2007-12-04 21:00:00,5.06606666666667,21,1,0,1.3426527777777768,1.0077139033507663,3.6949116971673286,True,High Consumption
2007-12-06 20:00:00,4.73903333333333,20,3,0,1.478798611111112,0.9198043636498413,3.5444871225500627,True,High Consumption
2007-12-08 18:00:00,3.89536666666667,18,5,1,1.0686902777777776,0.7175762332865383,3.939200126434735,True,High Consumption
2007-12-08 20:00:00,5.21293333333333,20,5,1,1.261944444444444,1.0217310236564667,3.866955977072606,True,High Consumption
2007-12-13 20:00:00,4.14263333333333,20,3,0,1.1443416666666664,0.7707460955413705,3.8901159331344637,True,High Consumption
2007-12-14 12:00:00,4.4303,12,4,0,1.2855624999999993,0.9877998412669436,3.1835776527019757,True,High Consumption
2007-12-15 17:00:00,4.33306666666667,17,5,1,1.3539513888888892,0.9195856394107851,3.2396278824956615,True,High Consumption
2007-12-22 14:00:00,4.2451,14,5,1,1.3508388888888894,0.8478339604597427,3.4137121725363317,True,High Consumption
2007-12-22 20:00:00,4.9255,20,5,1,1.451366666666667,1.0168807065257666,3.416461056875508,True,High Consumption
2007-12-23 19:00:00,6.488,19,6,1,1.748633333333334,1.2559366207969769,3.7735715227884805,True,High Consumption
2007-12-27 19:00:00,5.1752,19,3,0,1.210602777777777,0.8805927790437652,4.502191383544361,True,High Consumption
2007-12-29 19:00:00,5.2267,19,5,1,2.3734791666666673,0.8676436186960615,3.2884709480388925,True,High Consumption
2008-01-08 13:00:00,4.36503333333333,13,1,0,1.099715277777778,1.0251081625965826,3.1853400203979976,True,High Consumption
2008-01-11 22:00:00,3.05746666666667,22,4,0,1.0319291666666668,0.6068220591967458,3.3379430910623453,True,High Consumption
2008-01-12 18:00:00,5.1968,18,5,1,1.4480166666666674,0.8447552476343638,4.437715354632424,True,High Consumption
2008-01-14 20:00:00,5.13686666666667,20,0,0,1.1706361111111108,0.8879453600348401,4.466750696686941,True,High Consumption
2008-01-14 21:00:00,4.7452,21,0,0,1.2631,1.1535903604443565,3.0184891616628233,True,High Consumption
2008-01-24 20:00:00,3.5317,20,3,0,0.9977902777777778,0.8353011841020183,3.0335282296364454,True,High Consumption
