datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,hour,day_of_week,is_weekend,rolling_mean,rolling_std,z_score,excess_power,avoidable_power,potential_saving_kwh,potential_cost_saving,recommendation,severity
2007-01-04 01:00:00,2.89673333333333,0.1213,238.346333333333,12.1033333333333,9.03333333333333,0.333333333333333,0.0,1,3,0,0.797938888888889,0.6988024484765254,3.0034159854763947,2.098794444444441,2.098794444444441,0.6296383333333323,5.037106666666658,Review the active loads during this period and consider shifting flexible usage. Consider scheduling flexible loads outside high-consumption periods.,Moderate
2007-01-07 13:00:00,3.33193333333333,0.2084,236.6805,14.2366666666667,8.21666666666667,23.8833333333333,15.8166666666667,13,6,1,0.7809638888888882,0.49791654384006556,5.123287177346395,2.550969444444442,2.550969444444442,0.7652908333333326,6.122326666666661,Review the active loads during this period and consider shifting flexible usage. Consider scheduling flexible loads outside high-consumption periods.,Moderate
2007-01-07 15:00:00,3.77076666666667,0.246233333333333,241.253,15.84,0.0,32.95,17.8166666666667,15,6,1,0.8757569444444436,0.751496927361477,3.8523240971678647,2.8950097222222264,2.8950097222222264,0.8685029166666679,6.948023333333343,Review the active loads during this period and consider shifting flexible usage. Consider scheduling flexible loads outside high-consumption periods.,Moderate
2007-01-07 18:00:00,5.21153333333333,0.380966666666667,231.595666666667,22.62,0.0,31.8833333333333,16.45,18,6,1,1.1060624999999995,1.0285924406759488,3.991348439849882,4.105470833333331,4.105470833333331,1.2316412499999991,9.853129999999993,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-01-20 13:00:00,4.25103333333333,0.341,237.207166666667,18.0866666666667,10.9,29.0333333333333,17.25,13,5,1,1.4221833333333327,0.651560895007811,4.341650982547202,2.8288499999999974,2.8288499999999974,0.8486549999999992,6.789239999999993,Review the active loads during this period and consider shifting flexible usage. Consider scheduling flexible loads outside high-consumption periods.,Moderate
2007-01-20 18:00:00,4.31236666666667,0.1445,230.625833333333,18.73,0.0,9.33333333333333,16.3333333333333,18,5,1,1.8416374999999992,0.7832747389317154,3.1543582907274956,2.470729166666671,2.470729166666671,0.7412187500000013,5.92975000000001,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-01-20 19:00:00,5.34303333333333,0.274966666666667,231.12,23.1833333333333,0.0,21.7166666666667,16.3833333333333,19,5,1,1.9906999999999992,0.895817191334176,3.742206965620483,3.3523333333333305,3.3523333333333305,1.0056999999999992,8.045599999999993,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-01-21 19:00:00,5.33043333333333,0.256866666666667,229.005666666667,23.39,7.93333333333333,28.1333333333333,16.1,19,6,1,2.0955097222222214,1.0482853631788376,3.0859188964553255,3.2349236111111086,3.2349236111111086,0.9704770833333325,7.76381666666666,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-01-21 20:00:00,6.07656666666667,0.257466666666667,231.344,26.3233333333333,29.7166666666667,15.6833333333333,16.4333333333333,20,6,1,2.0949847222222213,1.046590015885227,3.804337786536924,3.9815819444444487,3.9815819444444487,1.1944745833333346,9.555796666666676,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-01-28 12:00:00,4.19583333333333,0.3106,234.553833333333,18.0233333333333,18.9833333333333,18.5,16.8833333333333,12,6,1,1.8366805555555556,0.6542848189001118,3.6056969528096925,2.3591527777777745,2.3591527777777745,0.7077458333333323,5.661966666666658,Review the active loads during this period and consider shifting flexible usage. Consider scheduling flexible loads outside high-consumption periods.,Moderate
2007-02-02 23:00:00,3.4555,0.078533333333333,239.734,14.3633333333333,0.0,0.133333333333333,17.6166666666667,23,4,0,1.0716055555555555,0.7130267809855217,3.3433448897242055,2.3838944444444445,2.3838944444444445,0.7151683333333333,5.721346666666666,Review the active loads during this period and consider shifting flexible usage. Consider scheduling flexible loads outside high-consumption periods.,Moderate
2007-02-03 18:00:00,5.02113333333333,0.308966666666667,232.620666666667,21.6666666666667,12.7,11.0333333333333,16.6,18,5,1,2.289475,0.83633639900143,3.2662195936884713,2.7316583333333297,2.7316583333333297,0.8194974999999989,6.555979999999991,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-02-03 19:00:00,5.81466666666667,0.575266666666667,231.5205,25.3333333333333,17.2333333333333,22.8,16.45,19,5,1,2.403309722222222,1.0051714977321289,3.3938058850068495,3.411356944444448,3.411356944444448,1.0234070833333344,8.187256666666675,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-02-06 21:00:00,2.77906666666667,0.140933333333333,238.686666666667,11.65,0.0,0.666666666666667,17.4833333333333,21,1,0,0.8775486111111109,0.5586343721407716,3.403868702651886,1.901518055555559,1.901518055555559,0.5704554166666677,4.563643333333341,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-02-09 22:00:00,3.83576666666667,0.117133333333333,239.556333333333,16.1133333333333,0.0,29.75,16.7333333333333,22,4,0,1.0570652777777776,0.7172756459805556,3.8739658936701433,2.7787013888888925,2.7787013888888925,0.8336104166666677,6.6688833333333415,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-02-10 19:00:00,4.71146666666667,0.2711,233.6155,20.19,19.8666666666667,0.0,16.75,19,5,1,1.6094236111111115,1.0184761266369387,3.0457690410463196,3.1020430555555585,3.1020430555555585,0.9306129166666675,7.44490333333334,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-02-13 21:00:00,3.5453,0.134933333333333,237.174333333333,15.0333333333333,0.0,30.5333333333333,9.21666666666667,21,1,0,0.9231763888888885,0.6933949117358527,3.78157319405021,2.6221236111111117,2.6221236111111117,0.7866370833333335,6.293096666666668,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-02-15 19:00:00,4.1108,0.331133333333333,235.850833333333,17.5,0.0,18.2666666666667,17.0666666666667,19,3,0,1.1576555555555557,0.8259666154408796,3.575379911533268,2.953144444444445,2.953144444444445,0.8859433333333334,7.087546666666667,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-02-17 22:00:00,3.84826666666667,0.065666666666667,235.764833333333,16.24,0.0,0.0,0.0,22,5,1,1.278169444444444,0.8481536449837304,3.030225994338003,2.570097222222226,2.570097222222226,0.7710291666666678,6.168233333333342,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-02-22 21:00:00,6.36386666666667,0.086766666666667,230.443166666667,27.7033333333333,11.4833333333333,32.7333333333333,16.3166666666667,21,3,0,2.120634722222222,1.127948431063261,3.7619024306320132,4.243231944444448,4.243231944444448,1.2729695833333343,10.183756666666675,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-02-25 14:00:00,1.2028,0.1111,241.541,4.96,0.0,0.4,14.9666666666667,14,6,1,0.33503055555555555,0.14125483324353166,6.14329028266494,0.8677694444444446,0.8677694444444446,0.26033083333333334,2.0826466666666668,Reduce non-essential loads and shift flexible equipment usage to a lower-consumption period. Consider scheduling flexible loads outside high-consumption periods.,High
2007-02-27 09:00:00,1.11213333333333,0.047,240.789166666667,4.53666666666667,0.0,0.083333333333333,14.2166666666667,9,1,0,0.35687222222222226,0.18997090386589202,3.9756673034744128,0.7552611111111078,0.7552611111111078,0.22657833333333233,1.8126266666666586,Review the active loads during this period and consider shifting flexible usage. Consider scheduling flexible loads outside high-consumption periods.,Moderate
2007-02-27 20:00:00,1.2159,0.064933333333333,242.014833333333,4.96333333333333,0.0,0.0,15.6666666666667,20,1,0,0.35932916666666653,0.21401615278615174,4.00236534570936,0.8565708333333335,0.8565708333333335,0.25697125000000004,2.0557700000000003,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-02-28 07:00:00,1.2055,0.093566666666667,241.494166666667,4.95666666666667,0.0,0.566666666666667,15.1666666666667,7,2,0,0.3643083333333332,0.24826930684200677,3.3882225610835697,0.8411916666666668,0.8411916666666668,0.2523575,2.01886,Review the active loads during this period and consider shifting flexible usage. Consider scheduling flexible loads outside high-consumption periods.,Moderate
2007-02-28 18:00:00,1.25003333333333,0.044166666666667,239.780666666667,5.14,0.0,0.033333333333333,16.45,18,2,0,0.3617916666666667,0.26255918187241367,3.3830150609560086,0.8882416666666633,0.8882416666666633,0.26647249999999895,2.1317799999999916,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-03-01 05:00:00,1.169,0.059733333333333,240.687833333333,4.80666666666667,0.0,0.0,14.8833333333333,5,3,0,0.36156527777777764,0.2679120981158398,3.0138046318203364,0.8074347222222225,0.8074347222222225,0.24223041666666673,1.9378433333333338,Review the active loads during this period and consider shifting flexible usage. Consider scheduling flexible loads outside high-consumption periods.,Moderate
2007-03-01 16:00:00,1.24373333333333,0.089733333333333,239.9635,5.13,0.0,0.566666666666667,15.8333333333333,16,3,0,0.35964305555555537,0.2631082568619022,3.3601768653038038,0.8840902777777746,0.8840902777777746,0.2652270833333324,2.121816666666659,Review the active loads during this period and consider shifting flexible usage. Consider scheduling flexible loads outside high-consumption periods.,Moderate
2007-03-03 19:00:00,1.53856666666667,0.166666666666667,235.742333333333,6.51666666666667,0.0,0.283333333333333,0.0,19,5,1,0.3708777777777778,0.19198090602186585,6.0823178361076025,1.167688888888892,1.167688888888892,0.3503066666666676,2.802453333333341,"Reduce non-essential loads and shift flexible equipment usage to a lower-consumption period. This occurred during an evening period, so peak-load shifting may help reduce consumption.",High
2007-03-03 20:00:00,1.81356666666667,0.106133333333333,237.487,7.60333333333333,0.0,0.0,14.6666666666667,20,5,1,0.4242916666666668,0.3042936134928964,4.5655739667123685,1.3892750000000034,1.3892750000000034,0.416782500000001,3.334260000000008,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-03-04 16:00:00,3.3447,0.214066666666667,239.9355,14.0333333333333,0.0,27.0333333333333,17.6333333333333,16,6,1,0.6364430555555559,0.548970369876937,4.933339016186895,2.708256944444444,2.708256944444444,0.8124770833333331,6.499816666666665,Review the active loads during this period and consider shifting flexible usage. Consider scheduling flexible loads outside high-consumption periods.,Moderate
2007-03-04 17:00:00,4.08716666666667,0.350166666666667,237.925333333333,17.3133333333333,14.75,15.9,17.35,17,6,1,0.7626458333333336,0.7740657324453378,4.294881809107993,3.3245208333333367,3.3245208333333367,0.9973562500000009,7.9788500000000075,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-03-04 18:00:00,4.10613333333333,0.1875,235.6795,17.52,0.066666666666667,22.7,17.0166666666667,18,6,1,0.9213597222222227,1.0213826002221873,3.1181005143599516,3.184773611111107,3.184773611111107,0.9554320833333321,7.643456666666657,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-03-04 19:00:00,5.43213333333333,0.239566666666667,234.2915,23.3133333333333,9.75,28.0333333333333,16.85,19,6,1,1.0769958333333336,1.2023982111975478,3.6220425641372396,4.355137499999996,4.355137499999996,1.3065412499999989,10.452329999999991,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-03-07 19:00:00,4.85256666666667,0.214366666666667,234.191666666667,20.74,0.0,32.0,16.8333333333333,19,2,0,1.286301388888889,0.7761318631103756,4.594921877689504,3.566265277777781,3.566265277777781,1.069879583333334,8.559036666666673,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-03-10 10:00:00,3.11226666666667,0.219666666666667,236.498166666667,13.25,24.1,2.53333333333333,17.15,10,5,1,0.8042444444444445,0.574886813868665,4.014741974495003,2.3080222222222253,2.3080222222222253,0.6924066666666676,5.539253333333341,Review the active loads during this period and consider shifting flexible usage. Consider scheduling flexible loads outside high-consumption periods.,Moderate
2007-03-11 19:00:00,4.6315,0.318533333333333,236.060166666667,19.7266666666667,23.5333333333333,0.55,17.0833333333333,19,6,1,2.4381750000000006,0.6845732221240194,3.2039304622444753,2.1933249999999993,2.1933249999999993,0.6579974999999998,5.263979999999998,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-03-14 19:00:00,3.70646666666667,0.216866666666667,232.855333333333,15.93,14.5,0.0,0.0,19,2,0,1.121129166666667,0.796183783757314,3.2471617140949505,2.585337500000003,2.585337500000003,0.7756012500000009,6.204810000000007,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-03-17 20:00:00,4.12983333333333,0.071,235.052333333333,17.53,0.0,0.0,10.8666666666667,20,5,1,1.2978250000000011,0.7225992860754236,3.919196140802344,2.832008333333329,2.832008333333329,0.8496024999999987,6.79681999999999,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-03-19 20:00:00,4.10206666666667,0.207466666666667,236.823333333333,17.3433333333333,5.51666666666667,13.0333333333333,17.2,20,0,0,1.3779388888888888,0.8763856723123987,3.1083664005939284,2.724127777777781,2.724127777777781,0.8172383333333343,6.537906666666674,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-03-20 21:00:00,5.2927,0.2014,234.850666666667,22.55,9.1,19.2333333333333,16.9166666666667,21,1,0,1.3259763888888887,1.0543830246886585,3.7621277261006902,3.966723611111111,3.966723611111111,1.1900170833333332,9.520136666666666,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-03-24 19:00:00,5.01586666666667,0.212,231.42,21.6966666666667,0.783333333333333,23.75,16.4333333333333,19,5,1,1.5361541666666667,0.9539644982614547,3.6476331208777464,3.4797125000000033,3.4797125000000033,1.0439137500000009,8.351310000000007,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-03-27 20:00:00,2.87466666666667,0.1065,234.118833333333,12.4333333333333,0.0,12.6166666666667,7.98333333333333,20,1,0,0.699822222222222,0.5637659379725194,3.8577081337440786,2.1748444444444477,2.1748444444444477,0.6524533333333343,5.219626666666675,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-03-27 21:00:00,2.90333333333333,0.162066666666667,236.257333333333,12.42,0.0,21.75,4.73333333333333,21,1,0,0.729361111111111,0.6550887302563345,3.3185920041267534,2.1739722222222193,2.1739722222222193,0.6521916666666657,5.217533333333326,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-03-31 10:00:00,5.16106666666667,0.519833333333333,234.162333333333,22.2433333333333,25.0833333333333,26.3,16.8166666666667,10,5,1,1.4124736111111107,0.8861391212013978,4.23025342846092,3.7485930555555598,3.7485930555555598,1.1245779166666678,8.996623333333343,Review the active loads during this period and consider shifting flexible usage. Consider scheduling flexible loads outside high-consumption periods.,Moderate
2007-04-03 19:00:00,4.56563333333333,0.234533333333333,234.3915,19.68,23.65,8.95,10.65,19,1,0,1.1618125,1.0688585526107408,3.1845381458747055,3.40382083333333,3.40382083333333,1.021146249999999,8.169169999999992,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-04-05 21:00:00,4.75263333333333,0.1814,236.01,20.21,6.36666666666667,29.8833333333333,17.0833333333333,21,3,0,1.2267083333333333,1.1677552315434507,3.0194041565882737,3.525924999999997,3.525924999999997,1.057777499999999,8.462219999999991,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-04-07 21:00:00,3.29703333333333,0.136166666666667,235.452,14.01,0.0,0.933333333333333,12.8333333333333,21,5,1,0.9128263888888891,0.7699511200357856,3.096569226801863,2.384206944444441,2.384206944444441,0.7152620833333323,5.722096666666658,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-04-09 15:00:00,1.18196666666667,0.1682,240.017333333333,5.02666666666667,13.7,0.683333333333333,0.0,15,0,0,0.3702527777777777,0.19810355095292465,4.097422206640707,0.8117138888888922,0.8117138888888922,0.24351416666666764,1.9481133333333411,Review the active loads during this period and consider shifting flexible usage. Consider scheduling flexible loads outside high-consumption periods.,Moderate
2007-04-09 17:00:00,1.43626666666667,0.1848,239.741333333333,6.00333333333333,0.0,0.516666666666667,17.6333333333333,17,0,0,0.4244277777777777,0.2867464271693039,3.528688740353412,1.0118388888888923,1.0118388888888923,0.30355166666666766,2.4284133333333413,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-04-09 19:00:00,2.41473333333333,0.0913,238.076,10.18,0.0,0.0,0.0,19,0,0,0.49953333333333344,0.3655518172723374,5.239202513861847,1.9151999999999965,1.9151999999999965,0.574559999999999,4.596479999999992,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-04-10 23:00:00,1.8182,0.183766666666667,241.751,7.55666666666667,0.0,1.43333333333333,17.9,23,1,0,0.4768805555555556,0.2997033236621972,4.475490722139197,1.3413194444444445,1.3413194444444445,0.40239583333333334,3.2191666666666667,Review the active loads during this period and consider shifting flexible usage. Consider scheduling flexible loads outside high-consumption periods.,Moderate
2007-04-12 21:00:00,1.01553333333333,0.1443,240.707,4.27666666666667,0.0,0.733333333333333,11.4166666666667,21,3,0,0.36150416666666674,0.18414421000536482,3.5517226778273887,0.6540291666666633,0.6540291666666633,0.196208749999999,1.569669999999992,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-04-13 22:00:00,1.06216666666667,0.044533333333333,239.83,4.37333333333333,0.0,0.0,13.3166666666667,22,4,0,0.35990972222222223,0.14931729225411425,4.703118666586307,0.7022569444444478,0.7022569444444478,0.21067708333333432,1.6854166666666746,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-04-14 10:00:00,0.944466666666667,0.070166666666667,237.457333333333,3.97,0.0,0.0,10.9833333333333,10,5,1,0.3625708333333335,0.18391335082016508,3.163967328844578,0.5818958333333335,0.5818958333333335,0.17456875000000005,1.3965500000000004,Review the active loads during this period and consider shifting flexible usage. Consider scheduling flexible loads outside high-consumption periods.,Moderate
2007-04-14 23:00:00,1.15523333333333,0.165366666666667,241.171666666667,4.82666666666667,0.0,0.95,13.4833333333333,23,5,1,0.3503166666666668,0.14983966729046547,5.371853002758778,0.8049166666666632,0.8049166666666632,0.24147499999999894,1.9317999999999915,Review the active loads during this period and consider shifting flexible usage. Consider scheduling flexible loads outside high-consumption periods.,Moderate
2007-04-15 15:00:00,1.68906666666667,0.246066666666667,237.439666666667,7.27333333333333,0.0,0.416666666666667,10.1333333333333,15,6,1,0.3977902777777776,0.22170964811125654,5.824177702185133,1.2912763888888925,1.2912763888888925,0.38738291666666774,3.099063333333342,Review the active loads during this period and consider shifting flexible usage. Consider scheduling flexible loads outside high-consumption periods.,Moderate
2007-04-15 22:00:00,1.78783333333333,0.142266666666667,240.975833333333,7.44,0.0,6.66666666666667,8.23333333333333,22,6,1,0.4650194444444444,0.35606516622753437,3.7150892992536515,1.3228138888888856,1.3228138888888856,0.39684416666666567,3.1747533333333253,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-04-16 21:00:00,2.90346666666667,0.136133333333333,237.834333333333,12.26,7.33333333333333,8.08333333333333,13.6333333333333,21,0,0,0.5453624999999999,0.4582738004353466,5.145622910204644,2.35810416666667,2.35810416666667,0.7074312500000011,5.6594500000000085,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-04-20 21:00:00,2.88426666666667,0.0931,237.6745,12.1866666666667,8.6,0.05,12.8,21,4,0,0.4490291666666664,0.377537655838571,6.450316842146394,2.4352375000000035,2.4352375000000035,0.730571250000001,5.844570000000008,"Reduce non-essential loads and shift flexible equipment usage to a lower-consumption period. This occurred during an evening period, so peak-load shifting may help reduce consumption.",High
2007-04-25 22:00:00,2.80053333333333,0.165766666666667,234.511833333333,12.04,0.0,5.2,16.85,22,2,0,0.8014624999999999,0.6646674995497569,3.007625368605344,1.99907083333333,1.99907083333333,0.599721249999999,4.797769999999992,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-04-27 21:00:00,3.10333333333333,0.145466666666667,232.330333333333,13.3366666666667,12.95,0.883333333333333,16.5333333333333,21,4,0,0.6271305555555556,0.453976781090975,5.454470098288031,2.4762027777777744,2.4762027777777744,0.7428608333333323,5.942886666666658,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-05-01 21:00:00,3.45216666666667,0.094466666666667,229.258333333333,15.2366666666667,8.43333333333334,0.516666666666667,16.1333333333333,21,1,0,1.0256347222222217,0.7466565965598834,3.249863398548084,2.426531944444448,2.426531944444448,0.7279595833333344,5.8236766666666755,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
2007-05-04 20:00:00,3.15606666666667,0.345633333333333,230.672833333333,13.8333333333333,20.9833333333333,0.0,7.13333333333333,20,4,0,0.635165277777778,0.6080892122032618,4.145611101626068,2.520901388888892,2.520901388888892,0.7562704166666676,6.050163333333341,"Review the active loads during this period and consider shifting flexible usage. This occurred during an evening period, so peak-load shifting may help reduce consumption.",Moderate
